uniprot_id,median_tm,n_datasets
Q99719_SEPT5,55.48,2
O43809_NUDT21,55.48,21
P02462-2_COL4A1,55.48,3
Q8N556_AFAP1,55.48,6
Q86SX6_GLRX5,55.48,16
Q3MIX3_ADCK5,55.48,2
Q14693_LPIN1,55.48,4
Q9NQC3-2_RTN4,55.48,2
Q96EB1_ELP4,55.49,16
E7EQL8_TUBGCP6,55.49,2
Q16769_QPCT,55.49,2
Q9UN86_G3BP2,55.49,2
D6RHI7_CCNH,55.49,11
P50991_CCT4,55.49,21
P63151_PPP2R2A,55.49,22
J3QKT5_MSI2,55.49,1
Q6ZT21-2_TMPPE,55.49,5
CYP4Z1,55.49,2
O43353-2_RIPK2,55.5,2
E7ENX6_LRFN4,55.5,4
P40394_ADH7,55.5,4
O60239_SH3BP5,55.5,12
Q9UNN5_FAF1,55.5,22
Q96F46_IL17RA,55.5,8
O14893-2_GEMIN2,55.5,6
Q5W1L7_SLC35A1,55.5,1
Q86U17_SERPINA11,55.5,3
Q9H2X3-10_CLEC4M,55.5,1
Q7LGC8_CHST3,55.5,1
P09105_HBQ1,55.5,8
P07711_CTSL1,55.51,14
Q9Y3A3-3_MOB4,55.51,9
E9PLV6_GPAA1,55.51,3
P39059_COL15A1,55.51,7
F5GWI4_ADA,55.51,6
Q6P2I3_FAHD2B,55.51,7
D6RIF6_SLAIN2,55.51,3
O14949_UQCRQ,55.51,7
C9JVR1_TENC1,55.51,2
P33908_MAN1A1,55.52,16
Q6WCQ1_MPRIP,55.52,8
E5RFQ1_EBF1,55.52,2
Q6P4F2_FDX1L,55.52,11
P04075-2_ALDOA,55.52,3
Q7L3T8_PARS2,55.52,11
P10636-4_MAPT,55.52,1
Q9Y6G5_COMMD10,55.52,11
Q9UDV7_ZNF282,55.52,3
O75962-2_TRIO,55.52,1
Q9NSK7-4_C19orf12,55.53,2
H0Y614_UFM1,55.53,18
Q712K3_UBE2R2,55.53,21
J3KPZ4_C1D,55.53,5
H3BPG5_RNPS1,55.53,1
Q969Z3_MARC2,55.53,6
E7ETM6_SYS1,55.53,3
P50542-3_PEX5,55.53,2
O75161_NPHP4,55.53,2
O76021_RSL1D1,55.54,5
H7C0Z5_IL10RB,55.54,3
Q13642-1_FHL1,55.54,2
F5GZU5_MED15,55.54,3
O75554_WBP4,55.54,5
J3KN29_PSMD9,55.54,3
K7EIP0_ACP5,55.54,2
J3KSG1_KCTD1,55.54,1
Q96JA1_LRIG1,55.55,8
O95983_MBD3,55.55,2
Q92947_GCDH,55.55,17
Q8N2E2_VWDE,55.55,2
Q8NBI5_SLC43A3,55.55,4
C9JFM5_STX4,55.55,2
Q2M296-2_MTHFSD,55.55,6
P17655_CAPN2,55.55,20
Q8N6N3-2_C1orf52,55.55,2
P26373_RPL13,55.56,15
E9PIN3_NXF1,55.56,3
B4DMD6_RNF185,55.56,1
J3KTE9_CDH3,55.56,2
F8W1B3_CHPT1,55.56,1
Q11201_ST3GAL1,55.56,1
Q8TCT9-5_HM13,55.56,12
Q9C004_SPRY4,55.56,6
J3QT32_NDEL1,55.56,2
F5GZ78_PXN,55.57,11
P02730_SLC4A1,55.57,4
Q9UJT2_TSKS,55.57,2
O75764_TCEA3,55.57,4
A1L188_C17orf89,55.57,2
H7BXH9_METTL21A,55.58,11
G3XAJ1_RNASEH2B,55.58,1
P12955_PEPD,55.59,17
P41212_ETV6,55.59,9
Q5JYT7_KIAA1755,55.59,3
P05546_SERPIND1,55.59,4
O14531_DPYSL4,55.6,4
P11021_HSPA5,55.6,22
Q12982_BNIP2,55.6,3
Q8WZ73_RFFL,55.6,3
P11182_DBT,55.61,14
P61086_UBE2K,55.61,22
P62750_RPL23A,55.61,14
Q49AH0_CDNF,55.61,2
F8WAN4_FRMD4A,55.61,2
Q8NEF9_SRFBP1,55.61,5
B4DIU3_PADI2,55.61,1
P02750_LRG1,55.61,5
Q04726-5_TLE3,55.61,3
O94967-4_WDR47,55.61,1
P60953_CDC42,55.61,18
H0Y912_DACH2,55.61,2
Q9BQB6_VKORC1,55.61,2
Q8WW01_TSEN15,55.62,17
Q5T5C7_SARS,55.62,7
Q96DC8_ECHDC3,55.62,9
Q2T9J0_TYSND1,55.62,10
F8W1Q3_BTD,55.62,7
Q96EI5_TCEAL4,55.62,2
P61289_PSME3,55.62,6
Q15834_CCDC85B,55.62,2
O75380_NDUFS6,55.62,6
F5GXA6_HLA-C,55.62,2
Q8N163-2_KIAA1967,55.62,2
Q70E73-7_RAPH1,55.63,4
C9IZE4_PSMD6,55.63,1
D6RC56_AADAT,55.63,1
Q5JR01_EEF1A1,55.63,5
Q9BXY0_MAK16,55.63,9
D6RFG8_DCK,55.63,14
Q15154_PCM1,55.63,1
F5H1B8_PLEKHB1,55.63,1
P47985_UQCRFS1,55.63,16
Q8N6S4-2_ANKRD13C,55.63,2
G3V357_RNASE1,55.63,2
P12004_PCNA,55.64,22
P62993_GRB2,55.64,22
Q9BSR8_YIPF4,55.64,12
Q8IZ21-3_PHACTR4,55.64,6
Q16576_RBBP7,55.64,21
P46736_BRCC3,55.64,1
E9PMR5_MBP,55.64,1
P49023-2_PXN,55.64,3
B4DYR7_SYPL2,55.64,2
E9PNC7_DRAP1,55.64,2
P12109_COL6A1,55.65,8
Q96SI1_KCTD15,55.65,9
Q9BTF0_THUMPD2,55.65,6
A4D2B0_MBLAC1,55.65,11
Q96E52_OMA1,55.65,9
F5H144_GPR56,55.65,1
Q6ZRS2-3_SRCAP,55.65,8
E5RHI2_SORBS3,55.65,2
Q8TDH9_BLOC1S5,55.66,18
J3KN66_TOR1AIP1,55.66,8
Q08345-2_DDR1,55.66,4
H3BMF4_SPNS1,55.66,4
F5H877_SPINT1,55.66,4
B7Z755_MLLT3,55.66,3
P83881_RPL36A,55.66,2
Q13308-3_PTK7,55.66,7
Q14696_MESDC2,55.66,17
Q2TAZ0_ATG2A,55.66,6
Q7L590-2_MCM10,55.66,2
E9PS38_NEDD8-MDP1,55.66,10
Q7Z4F1_LRP10,55.66,5
J3KP66_PROX1,55.66,3
H7C1Q1_,55.66,3
Q6ZS86_GK5,55.66,1
Q86T24_ZBTB33,55.66,6
Q9H9D4_ZNF408,55.66,2
P03897_MT-ND3,55.66,2
Q9BVS5_TRMT61B,55.67,15
Q9UKU7_ACAD8,55.67,20
Q9Y3F4_STRAP,55.67,22
Q6EMK4_VASN,55.67,17
Q9Y608-4_LRRFIP2,55.67,1
Q86VX2-2_COMMD7,55.67,14
Q67FW5_B3GNTL1,55.67,2
P49748_ACADVL,55.68,14
Q8IVH2-3_FOXP4,55.68,1
A2VDF0-2_FUOM,55.68,11
P08567_PLEK,55.68,3
Q15746-2_MYLK,55.68,2
H3BRF9_ZFYVE19,55.69,8
Q07157_TJP1,55.69,6
P18124_RPL7,55.69,12
A6NG32_CHMP1A,55.69,6
C9JEH7_RPS4Y1,55.69,1
Q9NYA1_SPHK1,55.69,1
Q08J23-2_NSUN2,55.7,2
A7KAX9_ARHGAP32,55.7,4
Q15404_RSU1,55.7,22
Q9UIJ7_AK3,55.7,20
P36955_SERPINF1,55.7,11
Q7Z6L1-3_TECPR1,55.7,1
P30281-3_CCND3,55.7,2
Q8TBC5_ZSCAN18,55.7,3
E9PC87_TMCC1,55.7,2
P61586_RHOA,55.7,20
Q9HD89_RETN,55.7,2
B4DFG0_DEK,55.7,2
P61313_RPL15,55.71,2
J3KQV0_CDKN1A,55.71,3
Q86X95-2_CIR1,55.72,4
K7EJS4_SPINT2,55.72,2
P01765_,55.72,2
UTP15,55.72,24
H7C0G7_NHEJ1,55.72,15
Q5MIZ7-2_SMEK2,55.72,4
C9JCC6_DRAP1,55.72,9
Q9P244_LRFN1,55.72,5
P16220-3_CREB1,55.72,3
Q969I3_GLYATL1,55.72,4
Q96LU5_IMMP1L,55.72,1
I3L1Q3_ELP5,55.72,14
P48059-5_LIMS1,55.72,2
Q14254_FLOT2,55.73,6
Q8TAE8_GADD45GIP1,55.73,9
H7BZK6_USP46,55.73,3
C9JHL4_NELFA,55.73,1
Q9HCJ6_VAT1L,55.73,1
Q9NWT1_PAK1IP1,55.73,8
H0YL70_TLE3,55.73,6
Q9ULW0_TPX2,55.73,8
F8WCX2_ZNF687,55.73,2
P17480-2_UBTF,55.74,6
Q9GZL7_WDR12,55.74,18
Q96GK7_FAHD2A,55.74,22
M0R2G0_LRRC4B,55.74,3
F8W0J4_YEATS4,55.74,4
B4DSH5_SLITRK5,55.74,1
P61925_PKIA,55.74,1
F5H577_BRK1,55.74,7
D6RGI3_SEPT11,55.75,18
Q96EH3_MALSU1,55.75,14
O14936-3_CASK,55.75,10
F8VXU5_VPS29,55.75,5
Q9BSF4_C19orf52,55.75,13
I3L1T3_DERL2,55.75,1
F8VYZ4_COPZ1,55.75,3
Q9ULH0-5_KIDINS220,55.75,3
Q6NUS6_TCTN3,55.75,5
Q9H400-2_LIME1,55.75,3
Q8N4S0_CCDC82,55.75,1
P2RX7,55.75,1
O95755-2_RAB36,55.75,2
O94967-2_WDR47,55.76,14
Q96J84_KIRREL,55.76,2
Q14103-4_HNRNPD,55.76,2
O43513_MED7,55.76,9
J3QTA2_BAG1,55.76,7
Q5TGE2_TMEM189,55.76,1
Q9C0K7-2_STRADB,55.76,4
B8ZZF3_,55.76,1
Q9HD42_CHMP1A,55.76,12
E7EQG2_EIF4A2,55.76,2
P09917_ALOX5,55.76,2
Q9NP61_ARFGAP3,55.77,10
Q9NTM9_CUTC,55.77,18
Q5TD07_NQO2,55.77,10
Q8TEV9-2_SMCR8,55.77,6
Q15831-2_STK11,55.77,8
Q9GZN8-2_C20orf27,55.77,2
Q15743_GPR68,55.77,2
O95816_BAG2,55.77,17
Q9P2D7-5_DNAH1,55.77,5
O95707_POP4,55.77,4
B4E241_SFRS3,55.78,8
J3QKK8_FAM213B,55.78,5
H0YNE9_RAB8B,55.78,7
F5GWH5_TMEM258,55.78,3
Q2M296-4_MTHFSD,55.78,4
Q8NBM8_PCYOX1L,55.78,12
B4E1K7_STOML2,55.79,3
P10301_RRAS,55.79,17
P55196_MLLT4,55.79,6
Q13618_CUL3,55.79,13
Q9BVV6-2_KIAA0586,55.79,2
H7C0D5_YIPF4,55.79,1
Q9NRW1_RAB6B,55.79,9
Q3SXZ3_ZNF718,55.79,1
Q5HYA8-3_TMEM67,55.79,1
Q9UBW8_COPS7A,55.8,22
Q9NRK6_ABCB10,55.8,14
Q7L804_RAB11FIP2,55.8,2
E7EW69_SEPT10,55.8,14
Q9H8H0_NOL11,55.8,15
Q6UWU4_C6orf89,55.8,7
Q9H061_TMEM126A,55.8,11
Q9NXV2_KCTD5,55.8,9
F5H335_EIF3A,55.8,3
Q9NWB6_ARGLU1,55.8,3
Q9Y600-2_CSAD,55.8,1
Q5VU10_RPP30,55.8,3
M0R1G9_PSG5,55.8,1
Q5QPL9_RALY,55.8,6
A4D1U4_LCHN,55.8,8
O76074-2_PDE5A,55.8,2
Q96J84-2_KIRREL,55.8,2
C9JQQ5_ATL2,55.81,1
D6REQ6_RNASET2,55.81,1
Q8WUJ1_CYB5D2,55.81,1
Q9H400_LIME1,55.81,2
Q5TKA1_LIN9,55.81,2
O75608-2_LYPLA1,55.82,22
Q05048_CSTF1,55.82,21
Q5TAQ0_MNF1,55.82,8
Q9H1Z4_WDR13,55.82,19
Q9BRT2_MNF1,55.82,11
F5H228_TRIO,55.82,1
Q9UNK0_STX8,55.82,10
Q7L2Z9_CENPQ,55.82,1
O76061_STC2,55.82,1
Q9NSU2-2_TREX1,55.83,2
P52907_CAPZA1,55.83,22
Q16670_ZSCAN26,55.83,1
Q7Z4W1_DCXR,55.83,20
Q8WU90_ZC3H15,55.83,17
H3BSH7_CIRH1A,55.83,6
D6REP3_RBPJ,55.83,1
B4DGU4_CTNNB1,55.84,17
P43243_MATR3,55.84,3
Q9ULR3_PPM1H,55.84,14
H7C3D5_FAM134A,55.84,7
Q9UHA3_RSL24D1,55.84,1
E9PBZ9_NUDT6,55.84,1
Q9BY43_CHMP4A,55.84,4
Q92993_KAT5,55.84,2
Q5BJF6-9_ODF2,55.84,1
C9JJ54_WDFY1,55.84,2
Q9H8G2-2_CAAP1,55.84,2
F8VW41_PACS2,55.84,4
Q8IVF2-3_AHNAK2,55.84,6
P12544-2_GZMA,55.85,2
P18084_ITGB5,55.85,13
P23528_CFL1,55.85,17
Q59GN2_RPL39P5,55.85,9
Q8N3J3-3_C17orf53,55.85,2
C9J2Q2_ATPAF2,55.85,3
B7Z3I9_ALAD,55.85,6
Q6MZW2-2_FSTL4,55.85,1
P59190_RAB15,55.86,2
F5H533_AMPH,55.86,2
O75882-2_ATRN,55.86,3
Q9BRS8_LARP6,55.86,4
P16989_YBX3,55.86,7
J3KPT0_DPP8,55.86,4
B8ZZW9_C7orf41,55.86,2
C9J8B6_NRCAM,55.86,1
P10915_HAPLN1,55.86,2
P51946_CCNH,55.87,8
O94811_TPPP,55.87,3
M0R116_ATP1A3,55.87,1
J3KQC3_SHANK2,55.87,1
E7EVD1_PRPF3,55.88,4
P56470_LGALS4,55.88,4
E7EN73_KIAA0319L,55.88,10
G8JLK3_PACS2,55.88,5
Q8IUD2_ERC1,55.88,8
Q9NQH7-2_XPNPEP3,55.88,21
Q9NZ52_GGA3,55.88,5
A6NNY8_USP27X,55.88,1
D6R954_TRMT10A,55.88,1
Q5T8I3_FAM102B,55.88,2
O95989_NUDT3,55.89,22
P04080_CSTB,55.89,18
P15927_RPA2,55.89,22
H7C2B1_NOL7,55.89,4
Q14520-2_HABP2,55.89,18
Q8IWB7_WDFY1,55.89,20
Q8N8V4_ANKS4B,55.89,1
E7ERK3_CACNA2D1,55.89,1
J3KPH8_HDAC7,55.89,4
P53701_HCCS,55.89,14
Q9NS93_TM7SF3,55.89,10
P25788-2_PSMA3,55.89,13
Q05469-2_LIPE,55.89,1
Q5TC79_ZBTB37,55.89,1
F6U1T9_PPP3R1,55.89,16
Q9HB40_SCPEP1,55.89,18
Q9Y2D0_CA5B,55.89,4
Q8WY91-2_THAP4,55.89,4
M0R248_ECH1,55.89,2
P05121_SERPINE1,55.9,3
Q8WXB1_METTL21A,55.9,3
Q8NHG8_ZNRF2,55.9,11
Q9UJ78-2_ZMYM5,55.9,1
Q9BVJ7_DUSP23,55.91,18
Q9H857-2_NT5DC2,55.91,10
O43464_HTRA2,55.91,4
Q9NX57_RAB20,55.91,2
Q96F85_CNRIP1,55.91,2
E9PLK3_NPEPPS,55.91,22
K7EN05_ELOF1,55.91,17
P05165-2_PCCA,55.91,5
Q14240_EIF4A2,55.91,18
Q15149-2_PLEC,55.91,1
P38159_RBMX,55.91,7
Q8TB61-3_SLC35B2,55.91,14
Q96HV5_TMEM41A,55.91,1
C4AMC7_WASH3P,55.92,14
Q16740_CLPP,55.92,22
P47710-2_CSN1S1,55.92,1
G5E994_GPR107,55.92,11
K7EL68_CDC37,55.92,17
K7ENY0_MEF2BNB,55.92,1
Q7KZI7-12_MARK2,55.92,5
P09960_LTA4H,55.92,22
Q04726-3_TLE3,55.93,7
Q6ZV73_FGD6,55.93,2
Q6PK04_CCDC137,55.93,1
E7EW52_RPE,55.93,3
Q5T4U5_ACADM,55.93,11
Q9NYW8_RBAK,55.93,1
Q9UK55_SERPINA10,55.93,2
Q16626_MEA1,55.93,2
Q7Z2K6_ERMP1,55.93,1
F5H8E6_WDR20,55.94,2
P61163_ACTR1A,55.94,18
Q16204_CCDC6,55.94,18
Q96I23_PYURF,55.94,7
I3NI29_PLSCR3,55.94,3
Q5TB80-2_KIAA1009,55.94,2
Q969J2_ZKSCAN4,55.94,1
Q99969_RARRES2,55.94,3
O95994_AGR2,55.95,2
P49368_CCT3,55.95,22
Q15583-4_TGIF1,55.95,2
B1AL69_CDC37L1,55.95,19
O00764_PDXK,55.95,21
P07738_BPGM,55.95,22
Q13630_TSTA3,55.95,22
Q13796_SHROOM2,55.95,5
H3BP28_COQ7,55.95,11
Q96E22_NUS1,55.95,11
Q9H8N7_ZNF395,55.95,1
B0QY16_KIAA0930,55.95,2
P62857_RPS28,55.95,6
E5RHY8_C5orf45,55.95,1
P36405_ARL3,55.95,22
Q9HB09-3_BCL2L12,55.95,2
Q8NHV4_NEDD1,55.96,12
Q92576-2_PHF3,55.96,12
F8VV56_CD63,55.96,1
B4DZC3_XRN2,55.96,2
P46087_NOP2,55.96,3
Q9NVV0_TMEM38B,55.96,4
B3V0L1_ARL6IP4,55.96,1
K7EQZ1_CXXC1,55.96,1
D6RFL4_CD14,55.96,1
Q86YJ6-4_THNSL2,55.96,5
P11926_ODC1,55.96,1
P0CG39_POTEJ,55.97,2
J3KRM8_CSNK1D,55.97,2
P49748-2_ACADVL,55.97,8
P50440-3_GATM,55.97,2
A4D1P6-2_WDR91,55.97,7
Q6P4I2_WDR73,55.97,17
E7EUG5_THUMPD2,55.97,2
F5GZG1_RAP1B,55.97,3
Q9NQ92_COPRS,55.97,1
P10809_HSPD1,55.97,22
O94988-6_FAM13A,55.97,2
Q13277-2_STX3,55.98,13
P62633-5_CNBP,55.98,3
P06753-5_TPM3,55.98,1
P30613_PKLR,55.98,8
Q9Y3C5_RNF11,55.98,8
Q8TAA9-2_VANGL1,55.98,10
B4DUI3_EIF3J,55.98,2
O43175_PHGDH,55.99,22
Q8IZ73_RPUSD2,55.99,17
P21912_SDHB,55.99,19
P23219-3_PTGS1,55.99,5
Q8N8Z6_DCBLD1,55.99,1
Q9H8M5-3_CNNM2,55.99,2
Q9C073_FAM117A,55.99,10
O43143_DHX15,56.0,22
P28908_TNFRSF8,56.0,4
P05543_SERPINA7,56.0,4
Q6UXD5-3_SEZ6L2,56.0,2
H0Y2P9_PIGX,56.0,5
P30793_GCH1,56.0,3
Q15257-2_PPP2R4,56.0,6
EXOSC5,56.01,32
Q07283_TCHH,56.01,7
I3L2L5_FAM195B,56.01,3
J3KN00_NDUFA13,56.01,3
P55082-2_MFAP3,56.01,7
A6NJB5_CCDC144A,56.01,1
K7ENH2_PSME3,56.01,1
H0Y8H1_CHIC2,56.01,5
F5GY56_PRPF19,56.01,1
Q5TEE2_HDAC1,56.01,2
O15498_YKT6,56.02,20
Q8N129_CNPY4,56.02,8
F5H2X0_TJP3,56.02,5
Q96QU6_ACCS,56.02,5
H0YJ03_PSMA3,56.02,1
B5MC53_MPV17,56.02,5
REEP5,56.02,1
P78371_CCT2,56.02,22
Q96IR7_HPDL,56.02,4
Q9NRF8_CTPS2,56.02,20
B8ZZK4_RPL31,56.03,7
F5GYK4_TK2,56.03,2
Q86X55-1_CARM1,56.03,22
E5RGY0_DERL1,56.03,9
F5H4F1_RAD9A,56.03,6
Q6IA86-7_ELP2,56.03,1
O00712_NFIB,56.03,1
H7BZ00_NR4A2,56.03,3
Q9BZL4_PPP1R12C,56.03,1
A6QRJ0_DNASE1L1,56.03,2
Q9Y3C4_TPRKB,56.03,6
E5RGQ3_RWDD1,56.04,14
Q96JG8-2_MAGED4,56.04,1
E9PNP3_AAMDC,56.04,7
F6V707_TPD52L1,56.04,1
P28838_LAP3,56.04,5
Q01415_GALK2,56.04,13
Q5T3F8_TMEM63B,56.04,4
Q4TT34_NME4,56.04,3
P55008_AIF1,56.05,4
Q8TBQ9_TMEM167A,56.05,2
F8W038_C17orf49,56.05,17
Q7Z434_MAVS,56.05,12
A6NHF2_BTD,56.05,2
Q4V348_ZNF658B,56.05,1
Q13595-2_TRA2A,56.05,1
H7C0E5_ZNF259,56.05,4
Q9H9J2_MRPL44,56.06,10
A6NMH6_SEPT8,56.06,13
Q9H1J1-2_UPF3A,56.06,4
F8WCM7_TPK1,56.06,2
P50613_CDK7,56.06,10
Q7Z309_FAM122B,56.07,6
Q969H6-2_POP5,56.07,8
B4DUS9_BPNT1,56.07,13
Q9NU53_GINM1,56.07,1
E7EUC7_UGP2,56.07,9
B8ZZU8_TCEB2,56.07,10
Q9Y3D5_MRPS18C,56.07,2
M0R021_DTNA,56.07,1
P07902_GALT,56.08,20
P27544-2_CERS1,56.08,2
Q8TF66_LRRC15,56.08,2
E7ESM2_PLAU,56.08,3
O95807_TMEM50A,56.08,9
Q9Y561-2_LRP12,56.08,1
Q96PD2_DCBLD2,56.08,3
P01598_,56.08,2
Q9H1J1_UPF3A,56.08,1
P49459_UBE2A,56.09,22
Q9UJW0-2_DCTN4,56.09,6
P10768_ESD,56.09,22
Q8N584-2_TTC39C,56.09,4
Q96DX4_RSPRY1,56.09,11
P43307_SSR1,56.09,8
P25440_BRD2,56.09,2
Q03591_CFHR1,56.09,2
E9PF05_SUMF1,56.1,1
Q15649_ZNHIT3,56.1,7
B9A067_IMMT,56.11,4
C9JG97_AAMP,56.11,22
Q3LXA3_DAK,56.11,22
O00512_BCL9,56.11,9
O75167-5_PHACTR2,56.11,1
P38405-3_GNAL,56.11,1
C9JYK5_BAG1,56.11,4
O75607_NPM3,56.12,18
P20248_CCNA2,56.12,15
Q9H300_PARL,56.12,7
Q9UHN6_TMEM2,56.12,5
O43760_SYNGR2,56.12,5
A8MSI8_LYRM9,56.12,7
G3V4B8_WDR89,56.12,2
O60437_PPL,56.12,2
Q96C90_PPP1R14B,56.12,2
P60510_PPP4C,56.13,18
F5H105_ZNF384,56.13,2
Q8WVC2_RPS21,56.13,6
A4D1E9-2_GTPBP10,56.13,1
F5GWA7_PHB2,56.13,1
Q9H6U6-7_BCAS3,56.13,3
J3QRK9_,56.13,1
H0YEB0_ASAP3,56.13,2
Q96G53_SLC27A4,56.13,4
Q9Y2J2_EPB41L3,56.14,2
O43861-2_ATP9B,56.14,2
Q96P70_IPO9,56.14,22
Q9HBH1_PDF,56.14,18
Q6KCM7-2_SLC25A25,56.14,5
Q9UKB3_DNAJC12,56.14,9
O94886_TMEM63A,56.14,8
O14745_SLC9A3R1,56.14,6
P62942_FKBP1A,56.15,16
Q9NPH0_ACP6,56.15,13
H7BXL1_TMEM41A,56.15,6
Q14117_DPYS,56.15,6
Q9P1W8-4_SIRPG,56.15,2
P06737-2_PYGL,56.15,10
P09172_DBH,56.15,2
Q07954_LRP1,56.16,10
E9PIR7_TXNRD1,56.16,10
C6G496_MAZ,56.16,2
D3YHP0_CXADR,56.16,2
Q14449_GRB14,56.16,2
P27816-5_MAP4,56.16,6
D6R9Z7_COX7C,56.16,2
Q92854_SEMA4D,56.16,6
P06126_CD1A,56.16,2
Q9H7R5-2_ZNF665,56.17,2
P02763_ORM1,56.17,3
B4DUE9_SERINC3,56.17,8
H7C4C8_CCT8,56.17,1
P00533_EGFR,56.17,2
Q14C86-3_GAPVD1,56.17,2
Q4ZIN3-2_TMEM259,56.17,14
P17010-2_ZFX,56.18,1
P17936_IGFBP3,56.18,1
Q96MC6_HIAT1,56.18,4
Q96EV8_DTNBP1,56.19,20
Q8NDH3-2_NPEPL1,56.19,2
SERPINB7,56.19,2
Q5HYI7_MTX3,56.2,6
Q8NB37_PDDC1,56.2,19
B1AMS2_SEPT6,56.2,11
P31947-2_SFN,56.2,17
Q7KZN9-2_COX15,56.2,9
E7ER77_ERMP1,56.2,7
H0Y7Z1_FN1,56.2,1
Q01433_AMPD2,56.2,4
Q5TA58_AGO1,56.2,12
Q01469_FABP5,56.2,18
H7C0S8_,56.21,4
P57081-3_WDR4,56.21,1
Q9Y5V0_ZNF706,56.21,3
F8WA13_MYCBP2,56.21,1
P30504_HLA-C,56.21,6
Q6H9L7-5_ISM2,56.21,2
O15143_ARPC1B,56.22,22
O43598_DNPH1,56.22,20
Q3ZCM7_TUBB8,56.22,18
F8W7D0_PBLD,56.22,4
Q68D91_MBLAC2,56.22,10
F8W181_RPL6,56.22,7
G3V1L9_TJP1,56.22,7
Q9NQG1_MANBAL,56.22,7
Q5VY60_HAUS6,56.22,1
B4DR12_MGRN1,56.22,3
I3L1B5_RPGRIP1L,56.22,3
Q6V1X1-3_DPP8,56.22,2
G3V1Q7_PMFBP1,56.22,2
Q6QHF9-2_PAOX,56.22,2
KLHL17,56.23,2
P62837_UBE2D2,56.23,19
D6RBX6_SDHC,56.23,1
E9PCW1_GOSR1,56.23,15
Q8IXQ9_METTL20,56.23,1
A1L390_PLEKHG3,56.23,1
Q13018-2_PLA2R1,56.23,1
O43674_NDUFB5,56.23,2
O15258_RER1,56.23,10
Q9H5H4_ZNF768,56.23,2
P12235_SLC25A4,56.24,6
E9PEK8_ATF2,56.24,3
P57768-2_SNX16,56.24,3
F2Z2E2_IQGAP3,56.24,5
F5GXD1_AKAP7,56.24,3
Q504U8_EGFR,56.24,1
O15015_ZNF646,56.24,3
E9PGN7_SERPING1,56.24,2
F8VU90_FKBP11,56.24,6
Q6UXN9_WDR82,56.25,22
Q86X27-2_RALGPS2,56.25,2
G5E9R3_RPL37A,56.25,1
Q08289-6_CACNB2,56.25,2
Q96B21_TMEM45B,56.25,1
Q01459_CTBS,56.25,16
Q15072_ZNF146,56.26,2
Q9ULZ3_PYCARD,56.26,4
Q01850_CDR2,56.26,6
Q01658_DR1,56.26,11
Q9Y2G3_ATP11B,56.26,11
Q86Y82_STX12,56.26,5
Q6V1P9_DCHS2,56.26,1
Q8TF72_SHROOM3,56.27,4
Q5JSH3-2_WDR44,56.27,20
Q969Q5_RAB24,56.27,6
A6NFI3_ZNF316,56.27,10
Q9UPQ3_AGAP1,56.27,2
Q02224_CENPE,56.27,2
Q99624_SLC38A3,56.27,1
Q8NCW5-2_APOA1BP,56.27,2
Q9NVX2_NLE1,56.28,20
P20839-2_IMPDH1,56.28,3
D6R9V3_CC2D2A,56.28,1
Q9Y3C1_NOP16,56.28,5
Q8TBF2_FAM213B,56.28,2
D6R966_CXXC5,56.28,1
P52594-2_AGFG1,56.28,10
Q13153_PAK1,56.28,16
P32119_PRDX2,56.28,20
Q8IZN3-2_ZDHHC14,56.28,4
P05783_KRT18,56.29,17
P09417_QDPR,56.29,22
Q9UHG0_DCDC2,56.29,1
F5H2J3_VMP1,56.29,13
Q8IY95-2_TMEM192,56.29,13
P42167-2_TMPO,56.29,3
C9JT28_IL1RAP,56.29,1
Q5JW53_DSN1,56.29,1
Q58WW2-4_DCAF6,56.29,1
B7ZLQ8_CPEB4,56.3,4
H3BP20_HEXA,56.3,14
P20290-2_BTF3,56.3,2
O95620_DUS4L,56.3,15
Q9UFG5_C19orf25,56.3,6
P49790_NUP153,56.3,13
Q86T03_TMEM55B,56.3,10
F5H2X3_NRP2,56.3,4
Q06330-4_RBPJ,56.3,2
O15040_TECPR2,56.3,8
P22681_CBL,56.3,18
P50453_SERPINB9,56.31,18
P48067-2_SLC6A9,56.31,3
B2RCS5_ACTN2,56.31,2
E9PHV5_SSFA2,56.31,6
K7EQW8_TPM4,56.31,10
Q08257_CRYZ,56.31,22
F5GWE5_PITPNA,56.31,2
H0YEH2_PUM1,56.31,4
Q5RJ85_HLA-G,56.31,2
H0YJZ4_STRN3,56.32,1
Q15699_ALX1,56.32,1
Q96CF2_CHMP4C,56.32,8
P08123_COL1A2,56.32,7
E7ES96_PSEN1,56.32,4
O14579-2_COPE,56.32,1
O14732-2_IMPA2,56.33,12
M0R1E0_RAB4B,56.33,4
Q9P0L0_VAPA,56.33,16
E9PLD3_,56.33,6
P62256_UBE2H,56.33,2
B4DKL4_LSR,56.33,5
F5H7N9_MFGE8,56.33,10
P81877-4_SSBP2,56.33,3
Q9H9G7_AGO3,56.33,7
Q9NXR7-4_BRE,56.33,5
P05164-2_MPO,56.33,4
Q9Y5U2-2_TSSC4,56.33,1
LTBP2,56.33,1
RPS26L,56.33,1
C9JYM0_POP7,56.33,14
O43491-3_EPB41L2,56.33,2
O43903_GAS2,56.34,2
E9PQ47_ZFPL1,56.34,5
Q9BS40_LXN,56.34,6
K7EK00_FAM210A,56.34,6
Q5TGE1_TMEM189,56.34,1
E7EV05_ZFAND2B,56.34,1
